Consulate: ABJ
+---------------+-------------+---------+---------------+--------------+-------------+--------------+
| Case Number   | Consulate   | City    | Country       | PrevStatus   | Status      | statusDate   |
| 2023AF19135   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF19252   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF19312   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF19621   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF19965   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF20307   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF20471   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF20844   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF20959   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF21725   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF21741   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF21913   | ALG         | Algiers | Algeria   | Ready        | Transfer | 27-Mar-2023  |
| 2023AF22001   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF22302   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24690   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24813   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24836   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24870   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24878   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24894   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24920   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24926   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24953   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24969   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24976   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF24984   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25009   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25013   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25046   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25048   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25063   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25088   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25182   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25189   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25192   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25211   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25223   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25231   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25233   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25284   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25343   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25346   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25350   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25435   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25437   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25438   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25492   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25514   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25540   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25556   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25567   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25570   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25589   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25591   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25594   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25603   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25621   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25639   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25641   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25707   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25709   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25720   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25727   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25736   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25759   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25778   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25811   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25816   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25884   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25947   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25955   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25966   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25968   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF25987   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF26001   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF26029   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
| 2023AF26064   | ALG         | Algiers | Algeria   | InTransit    | Ready    | 27-Mar-2023  |
